item_id,user_id,action,vtime
i396,u2787,click,2014/9/10 7:53
i396,u2996,click,2014/9/17 14:28
i396,u2846,click,2014/9/15 14:22
i396,u2740,click,2014/9/23 11:48
i396,u3134,click,2014/9/18 19:39
i270,u2915,click,2014/9/1 9:53
i270,u3135,click,2014/9/25 17:13
i270,u3000,click,2014/9/27 20:59
i270,u2778,click,2014/9/26 22:46
i270,u2735,click,2014/9/15 17:11
i270,u3136,click,2014/9/11 23:21
i270,u3137,click,2014/9/18 18:08
i270,u3138,click,2014/9/28 19:28
i270,u3139,click,2014/9/20 18:13
i270,u3078,click,2014/9/27 14:25
i270,u2849,click,2014/9/11 7:56
i270,u3140,click,2014/9/28 13:32
i270,u3141,click,2014/9/18 14:12
i270,u3142,click,2014/9/23 8:21
i270,u2671,click,2014/9/28 13:10
i270,u2731,click,2014/9/20 15:46
i137,u2731,click,2014/9/26 10:02
i137,u2735,click,2014/9/12 17:26
i137,u2737,click,2014/9/1 18:12
i137,u3134,click,2014/9/19 19:06
i137,u2723,click,2014/9/7 12:10
i137,u3026,click,2014/9/5 23:54
i137,u3026,click,2014/9/24 17:18
i395,u2902,click,2014/9/18 13:18
i464,u2788,click,2014/9/25 14:05
i464,u2739,click,2014/9/3 4:51
i464,u2739,click,2014/9/16 20:37
i464,u3143,click,2014/9/13 4:40
i464,u2786,click,2014/9/9 19:51
i464,u2724,click,2014/9/12 14:26
i464,u2734,click,2014/9/2 18:03
i464,u2770,click,2014/9/26 15:08
i464,u2745,click,2014/9/22 17:22
i230,u3144,click,2014/9/3 16:52
i230,u2850,click,2014/9/10 14:30
i230,u2737,click,2014/9/11 13:09
i230,u2735,click,2014/9/12 7:21
i230,u2915,click,2014/9/6 18:56
i230,u2735,click,2014/9/11 20:33
i230,u2735,click,2014/9/9 10:47
i230,u3145,click,2014/9/18 9:31
i230,u2740,click,2014/9/2 12:51
i230,u2740,click,2014/9/9 11:39
i230,u2722,click,2014/9/9 18:48
i230,u3146,click,2014/9/10 16:05
i230,u2740,click,2014/9/10 8:59
i230,u2788,click,2014/9/9 15:49
i230,u2851,click,2014/9/9 20:58
i230,u2726,click,2014/9/9 10:22
i230,u2730,click,2014/9/10 9:34
i230,u2730,click,2014/9/10 9:35
i230,u2754,click,2014/9/9 13:32
i230,u2723,click,2014/9/9 14:54
i230,u2740,click,2014/9/9 6:01
i478,u3147,click,2014/9/25 16:34
i478,u2745,click,2014/9/6 22:21
i478,u3148,click,2014/9/18 9:12
i478,u3030,click,2014/9/26 13:29
i478,u3149,click,2014/9/16 22:30
i478,u3150,click,2014/9/19 2:20
i478,u3073,click,2014/9/15 4:24
i478,u2848,click,2014/9/2 14:53
i478,u3151,click,2014/9/25 21:16
i478,u3152,click,2014/9/15 17:26
i478,u3153,click,2014/9/24 12:36
i478,u3154,click,2014/9/22 14:22
i478,u3154,click,2014/9/11 21:44
i478,u3154,click,2014/9/4 14:12
i478,u3154,click,2014/9/18 11:41
i383,u3155,click,2014/9/16 19:59
i383,u2745,click,2014/9/12 12:42
i383,u3156,click,2014/9/9 11:12
i383,u2832,click,2014/9/23 4:15
i383,u2740,click,2014/9/21 20:11
i383,u2739,click,2014/9/3 18:42
i383,u2723,click,2014/9/14 10:57
i383,u2735,click,2014/9/18 9:27
i383,u3151,click,2014/9/26 5:37
i383,u2732,click,2014/9/17 15:42
i383,u3157,click,2014/9/16 19:56
i383,u2735,click,2014/9/5 19:06
i383,u3158,click,2014/9/2 0:12
i383,u2724,click,2014/9/8 22:32
i383,u2724,click,2014/9/13 14:46
i383,u2724,click,2014/9/15 9:33
i383,u2730,click,2014/9/5 12:22
i105,u2724,click,2014/9/11 9:34
i105,u2848,click,2014/9/10 14:18
i105,u2722,click,2014/9/1 22:35
i105,u2740,click,2014/9/3 9:59
i105,u2740,click,2014/9/12 20:39
i105,u2756,click,2014/9/6 12:37
i105,u3114,click,2014/9/11 15:56
i105,u3159,click,2014/9/29 21:52
i105,u2731,click,2014/9/23 13:50
i105,u2734,click,2014/9/11 21:24
i105,u2801,click,2014/9/5 17:07
i105,u2801,click,2014/9/1 19:52
i105,u3160,click,2014/9/30 15:14
i105,u3161,click,2014/9/8 20:50
i105,u2730,click,2014/9/5 8:27
i363,u3162,click,2014/9/16 14:44
i106,u3163,click,2014/9/27 9:57
i106,u3010,click,2014/9/15 9:43
i106,u3164,click,2014/9/28 0:25
i106,u3165,click,2014/9/26 12:55
i106,u2787,click,2014/9/11 18:19
i106,u3166,click,2014/9/25 2:55
i106,u3167,click,2014/9/10 15:11
i106,u3168,click,2014/9/29 7:01
i106,u3169,click,2014/9/28 4:26
i106,u2735,click,2014/9/29 22:24
i106,u3026,click,2014/9/24 11:30
i106,u2723,click,2014/9/22 23:26
i106,u3170,click,2014/9/30 21:49
i544,u2729,click,2014/9/9 10:33
i544,u2745,click,2014/9/2 22:19
i544,u2735,click,2014/9/7 0:44
i342,u2674,click,2014/9/24 20:31
i342,u2996,click,2014/9/9 15:21
i342,u2723,click,2014/9/18 9:56
i342,u2723,click,2014/9/25 18:22
i342,u3171,click,2014/9/16 18:54
i342,u3172,click,2014/9/16 10:05
i342,u2756,click,2014/9/10 11:55
i342,u2726,click,2014/9/20 1:12
i342,u3173,click,2014/9/12 15:48
i375,u2724,click,2014/9/29 21:17
i375,u3024,click,2014/9/1 8:37
i375,u3174,click,2014/9/8 21:20
i375,u3175,click,2014/9/28 2:24
i375,u2891,click,2014/9/1 9:59
i375,u2743,click,2014/9/6 20:41
i314,u3172,click,2014/9/1 11:42
i314,u2837,click,2014/9/16 14:22
i314,u3165,click,2014/9/20 6:50
i314,u3023,click,2014/9/19 10:54
i314,u3176,click,2014/9/29 9:41
i314,u2982,click,2014/9/29 8:54
i314,u3177,click,2014/9/13 10:48
i314,u2842,click,2014/9/13 20:28
i314,u2735,click,2014/9/3 11:13
i314,u2891,click,2014/9/14 11:19
i314,u3048,click,2014/9/8 17:10
i314,u2810,click,2014/9/16 19:23
i314,u2991,click,2014/9/29 9:36
i314,u2787,click,2014/9/11 7:57
i314,u2787,click,2014/9/10 9:26
i314,u3034,click,2014/9/26 16:17
i314,u2724,click,2014/9/14 21:00
i465,u3178,click,2014/9/4 12:33
i465,u3179,click,2014/9/9 11:51
i208,u2985,click,2014/9/27 14:04
i208,u3180,click,2014/9/29 8:12
i208,u2890,click,2014/9/25 18:50
i208,u2724,click,2014/9/3 22:35
i208,u3181,click,2014/9/29 15:48
i208,u3182,click,2014/9/8 16:21
i208,u2723,click,2014/9/28 10:07
i208,u2804,click,2014/9/7 6:05
i208,u2927,click,2014/9/28 10:59
i208,u2833,click,2014/9/16 14:18
i208,u3183,click,2014/9/29 14:59
i208,u3184,click,2014/9/30 11:12
i124,u3185,click,2014/9/30 17:43
i124,u2732,click,2014/9/16 21:19
i124,u2730,click,2014/9/4 14:59
i124,u2729,click,2014/9/14 13:08
i124,u2729,click,2014/9/2 9:02
i124,u2735,click,2014/9/3 9:52
i124,u2739,click,2014/9/14 14:22
i124,u3085,click,2014/9/29 9:24
i124,u2723,click,2014/9/19 22:53
i124,u2734,click,2014/9/1 18:47
i124,u2740,click,2014/9/22 16:00
i124,u2731,click,2014/9/21 14:06
i112,u2734,click,2014/9/2 15:54
i112,u2937,click,2014/9/13 0:22
i112,u2745,click,2014/9/17 15:34
i112,u3186,click,2014/9/9 16:26
i112,u3187,click,2014/9/19 13:36
i525,u2832,click,2014/9/10 9:33
i525,u2896,click,2014/9/24 10:47
i525,u3188,click,2014/9/12 17:30
i525,u3189,click,2014/9/15 16:39
i525,u2752,click,2014/9/19 10:14
i525,u2962,click,2014/9/6 19:25
i525,u3190,click,2014/9/17 14:20
i525,u2989,click,2014/9/12 7:14
i525,u3191,click,2014/9/14 17:49
i525,u2726,click,2014/9/19 8:36
i525,u3192,click,2014/9/20 2:13
i417,u2745,click,2014/9/28 19:29
i417,u2730,click,2014/9/3 12:46
i417,u3010,click,2014/9/8 11:25
i273,u2723,click,2014/9/28 17:46
i359,u2723,click,2014/9/14 20:35
i359,u2890,click,2014/9/11 22:48
i9,u2851,click,2014/9/4 9:38
i9,u3193,click,2014/9/12 0:02
i9,u2728,click,2014/9/24 20:40
i9,u2734,click,2014/9/22 20:46
i9,u2915,click,2014/9/9 20:49
i9,u2915,click,2014/9/2 13:17
i9,u2735,click,2014/9/1 15:06
i9,u2724,click,2014/9/5 19:53
i9,u2735,click,2014/9/24 9:34
i9,u2724,click,2014/9/6 21:37
i9,u2729,click,2014/9/3 17:18
i9,u2723,click,2014/9/11 11:51
i9,u2723,click,2014/9/25 9:59
i9,u2723,click,2014/9/18 9:32
i203,u3000,click,2014/9/27 18:49
i203,u2781,click,2014/9/26 20:10
i203,u2740,click,2014/9/19 20:12
i203,u2915,click,2014/9/26 20:16
i203,u2723,click,2014/9/26 12:40
i203,u2722,click,2014/9/18 14:41
i203,u2722,click,2014/9/30 9:49
i203,u3194,click,2014/9/26 20:01
i203,u2723,click,2014/9/9 11:00
i203,u2724,click,2014/9/25 16:58
i203,u3195,click,2014/9/30 18:49
i203,u2851,click,2014/9/15 17:07
i203,u2881,click,2014/9/19 1:37
i203,u2881,click,2014/9/24 21:07
i394,u2724,click,2014/9/5 15:52
i394,u2724,click,2014/9/14 15:15
i394,u2735,click,2014/9/10 20:50
i394,u2735,click,2014/9/6 19:51
i394,u3196,click,2014/9/1 12:00
i394,u2723,click,2014/9/9 19:50
i394,u2726,click,2014/9/15 20:13
i394,u2730,click,2014/9/10 15:53
i340,u3197,click,2014/9/9 19:18
i340,u3198,click,2014/9/8 11:12
i340,u2935,click,2014/9/26 14:48
i340,u2997,click,2014/9/8 12:31
i340,u3199,click,2014/9/8 9:34
i340,u3196,click,2014/9/1 17:32
i340,u3132,click,2014/9/14 9:49
i295,u2850,click,2014/9/4 10:44
i295,u2786,click,2014/9/10 14:44
i295,u2723,click,2014/9/3 21:37
i295,u3200,click,2014/9/9 16:05
i295,u2915,click,2014/9/5 10:42
i295,u2810,click,2014/9/9 10:36
i295,u3201,click,2014/9/10 11:27
i295,u2740,click,2014/9/9 20:00
i295,u2740,click,2014/9/4 22:13
i295,u3202,click,2014/9/15 2:51
i295,u2740,click,2014/9/10 22:33
i295,u3203,click,2014/9/15 10:07
i295,u2740,click,2014/9/3 11:29
i107,u3204,click,2014/9/27 21:18
i107,u2982,click,2014/9/1 12:55
i107,u2724,click,2014/9/23 12:09
i107,u2735,click,2014/9/30 12:35
i427,u2731,click,2014/9/30 11:59
i427,u2739,click,2014/9/16 13:56
i427,u2734,click,2014/9/25 14:11
i427,u2915,click,2014/9/13 17:30
i427,u2851,click,2014/9/3 11:28
i427,u2730,click,2014/9/3 13:45
i427,u2985,click,2014/9/3 13:08
i427,u2788,click,2014/9/16 15:57
i427,u2723,click,2014/9/24 19:43
i427,u2745,click,2014/9/6 23:48
i427,u2723,click,2014/9/9 20:00
i427,u2745,click,2014/9/2 15:57
i427,u2729,click,2014/9/2 7:23
i427,u2729,click,2014/9/5 11:39
i139,u2730,click,2014/9/9 9:51
i139,u2731,click,2014/9/1 13:50
i139,u2730,click,2014/9/9 17:32
i139,u2894,click,2014/9/26 11:29
i139,u2801,click,2014/9/9 8:59
i139,u2740,click,2014/9/10 11:00
i139,u2740,click,2014/9/9 12:26
i139,u2986,click,2014/9/9 13:19
i139,u2729,click,2014/9/18 15:15
i139,u2850,click,2014/9/9 8:07
i139,u2745,click,2014/9/20 9:16
i139,u50,click,2014/9/10 17:35
i139,u3205,click,2014/9/15 12:14
i139,u2723,click,2014/9/8 10:06
i279,u3206,click,2014/9/1 12:10
i279,u3207,click,2014/9/18 11:31
i279,u2846,click,2014/9/1 21:43
i279,u3208,click,2014/9/15 18:36
i279,u3209,click,2014/9/11 9:32
i279,u3210,click,2014/9/15 22:10
i279,u2926,click,2014/9/16 6:26
i279,u2985,click,2014/9/9 13:23
i279,u3211,click,2014/9/6 10:10
i279,u2723,click,2014/9/2 12:20
i279,u2739,click,2014/9/11 14:06
i279,u2729,click,2014/9/1 2:27
i279,u2729,click,2014/9/2 16:38
i279,u2729,click,2014/9/7 15:04
i279,u2729,click,2014/9/5 18:24
i33,u2723,click,2014/9/17 19:31
i310,u3212,click,2014/9/10 10:35
i310,u3213,click,2014/9/18 8:37
i310,u42,click,2014/9/27 10:35
i310,u2723,click,2014/9/21 22:05
i310,u3214,click,2014/9/8 13:15
i310,u3215,click,2014/9/20 20:56
i310,u3214,click,2014/9/2 8:56
i310,u3216,click,2014/9/2 17:36
i310,u2731,click,2014/9/23 15:16
i310,u3217,click,2014/9/13 8:38
i310,u2867,click,2014/9/22 2:28
i310,u2734,click,2014/9/2 21:39
i310,u3103,click,2014/9/27 16:37
i310,u2739,click,2014/9/5 16:34
i335,u2723,click,2014/9/9 22:13
i335,u2723,click,2014/9/14 18:31
i335,u3011,click,2014/9/22 16:40
i335,u35,click,2014/9/5 21:01
i335,u2722,click,2014/9/28 10:03
i335,u2722,click,2014/9/25 14:25
i335,u2722,click,2014/9/26 9:05
i335,u2770,click,2014/9/12 15:21
i504,u3083,click,2014/9/16 8:54
i504,u2729,click,2014/9/16 20:41
i504,u2735,click,2014/9/30 16:51
i504,u2724,click,2014/9/13 23:08
i128,u2735,click,2014/9/16 16:33
i128,u2730,click,2014/9/5 16:46
i86,u2789,click,2014/9/2 21:20
i86,u2729,click,2014/9/19 18:14
i86,u2890,click,2014/9/8 11:23
i86,u3218,click,2014/9/9 15:49
i86,u3219,click,2014/9/15 13:56
i86,u3156,click,2014/9/27 17:51
i86,u2723,click,2014/9/24 15:44
i86,u3172,click,2014/9/16 9:17
i86,u2726,click,2014/9/13 17:05
i86,u3220,click,2014/9/13 21:25
i86,u2832,click,2014/9/9 18:55
i380,u2842,click,2014/9/13 17:42
i487,u3221,click,2014/9/22 19:52
i487,u2735,click,2014/9/30 22:43
i487,u2778,click,2014/9/26 23:36
i487,u2690,click,2014/9/28 4:54
i487,u3222,click,2014/9/19 10:56
i487,u3223,click,2014/9/16 15:06
i487,u2724,click,2014/9/25 22:28
i487,u2724,click,2014/9/17 13:28
i487,u2781,click,2014/9/30 7:15
i487,u2881,click,2014/9/2 0:28
i487,u2740,click,2014/9/3 20:49
i487,u2995,click,2014/9/19 17:23
i213,u2723,click,2014/9/14 9:26
i213,u2898,click,2014/9/3 22:37
i213,u2735,click,2014/9/14 21:16
i213,u3224,click,2014/9/6 9:12
i213,u2740,click,2014/9/7 15:39
i551,u2724,click,2014/9/3 9:22
i348,u2735,click,2014/9/22 17:42
i348,u2724,click,2014/9/23 1:05
i348,u2729,click,2014/9/10 21:53
i348,u2723,click,2014/9/17 20:36
i348,u3083,click,2014/9/27 10:28
i348,u2726,click,2014/9/28 17:44
i348,u3189,click,2014/9/21 22:32
i348,u26,click,2014/9/8 9:40
i224,u2734,click,2014/9/20 16:23
i224,u2729,click,2014/9/24 19:24
i224,u2729,click,2014/9/17 22:19
i202,u2739,click,2014/9/1 10:32
i202,u2730,click,2014/9/4 17:38
i202,u2723,click,2014/9/15 4:05
i145,u3164,click,2014/9/11 1:51
i145,u2658,click,2014/9/25 17:44
i145,u2734,click,2014/9/12 23:04
i145,u2832,click,2014/9/2 15:48
i145,u3011,click,2014/9/6 18:25
i145,u2912,click,2014/9/27 20:08
i145,u2723,click,2014/9/22 21:51
i317,u3225,click,2014/9/22 16:42
i317,u3226,click,2014/9/14 19:33
i317,u3227,click,2014/9/15 4:21
i317,u3228,click,2014/9/15 1:16
i317,u3229,click,2014/9/15 23:50
i317,u2781,click,2014/9/15 16:53
i317,u3230,click,2014/9/3 14:42
i317,u3212,click,2014/9/20 18:16
i317,u2739,click,2014/9/9 7:01
i317,u3231,click,2014/9/10 17:29
i317,u3232,click,2014/9/10 18:25
i26,u3166,click,2014/9/25 12:24
i26,u2810,click,2014/9/24 13:05
i26,u2723,click,2014/9/20 14:09
i26,u3233,click,2014/9/25 23:12
i26,u2846,click,2014/9/23 10:02
i26,u2729,click,2014/9/24 22:19
i26,u3092,click,2014/9/24 20:52
i26,u3175,click,2014/9/28 2:13
i26,u2724,click,2014/9/17 13:29
i26,u3234,click,2014/9/22 14:00
i177,u2991,click,2014/9/13 15:07
i177,u3235,click,2014/9/14 9:38
i177,u2787,click,2014/9/10 14:16
i84,u2730,click,2014/9/15 16:14
i84,u2801,click,2014/9/2 5:05
i84,u2729,click,2014/9/27 20:38
i84,u2729,click,2014/9/12 10:16
i84,u2729,click,2014/9/19 20:38
i84,u2729,click,2014/9/20 19:12
i84,u3041,click,2014/9/15 10:28
i84,u2915,click,2014/9/21 17:34
i84,u2723,click,2014/9/24 13:39
i84,u3010,click,2014/9/10 23:13
i84,u2955,click,2014/9/29 9:24
i84,u2784,click,2014/9/24 17:22
i84,u2724,click,2014/9/5 14:32
i84,u2740,click,2014/9/16 13:46
i84,u2740,click,2014/9/1 16:09
i316,u2724,click,2014/9/28 16:20
i316,u2731,click,2014/9/4 16:49
i316,u2768,click,2014/9/30 1:13
i316,u2739,click,2014/9/2 16:45
i316,u2850,click,2014/9/24 10:12
i513,u3236,click,2014/9/9 22:21
i513,u3111,click,2014/9/29 18:40
i513,u3132,click,2014/9/9 21:26
i513,u2844,click,2014/9/30 17:04
i513,u2846,click,2014/9/12 9:41
i513,u2846,click,2014/9/13 13:53
i513,u2832,click,2014/9/24 15:00
i132,u2730,click,2014/9/3 17:08
i423,u3010,click,2014/9/14 17:17
i423,u2730,click,2014/9/8 15:50
i423,u2997,click,2014/9/23 9:27
i423,u3215,click,2014/9/21 16:49
i423,u3237,click,2014/9/7 12:33
i423,u2789,click,2014/9/24 21:19
i423,u3238,click,2014/9/11 14:48
i423,u3239,click,2014/9/30 17:09
i423,u2787,click,2014/9/7 10:23
i423,u3240,click,2014/9/22 9:36
i423,u3083,click,2014/9/28 16:38
i423,u2996,click,2014/9/13 9:30
i423,u2729,click,2014/9/1 21:16
i423,u54,click,2014/9/19 9:26
i540,u2845,click,2014/9/15 19:57
i540,u2991,click,2014/9/3 10:26
i540,u2851,click,2014/9/5 21:21
i540,u2801,click,2014/9/20 9:11
i540,u2915,click,2014/9/3 19:02
i540,u2730,click,2014/9/2 20:31
i540,u2740,click,2014/9/16 10:13
i540,u2740,click,2014/9/10 11:45
i540,u2740,click,2014/9/3 10:13
i540,u2745,click,2014/9/10 12:46
i540,u2735,click,2014/9/6 20:51
i540,u2726,click,2014/9/19 10:43
i540,u2734,click,2014/9/2 22:39
i540,u2734,click,2014/9/13 22:31
i302,u2729,click,2014/9/24 11:16
i210,u3241,click,2014/9/22 22:08
i210,u2915,click,2014/9/2 20:10
i210,u2737,click,2014/9/2 23:25
i210,u2735,click,2014/9/13 23:01
i210,u2801,click,2014/9/13 17:13
i210,u2729,click,2014/9/30 19:56
i210,u2735,click,2014/9/21 0:59
i210,u2730,click,2014/9/3 17:19
i210,u2740,click,2014/9/21 20:14
i210,u2810,click,2014/9/29 12:39
i210,u2729,click,2014/9/15 17:15
i512,u2735,click,2014/9/2 14:23
i512,u2731,click,2014/9/15 13:39
i512,u2735,click,2014/9/8 13:10
i313,u2726,click,2014/9/10 21:12
i313,u2915,click,2014/9/9 15:33
i313,u2842,click,2014/9/18 20:24
i313,u2728,click,2014/9/6 20:04
i313,u2745,click,2014/9/11 10:26
i313,u3242,click,2014/9/12 11:27
i313,u2854,click,2014/9/10 10:55
i313,u3215,click,2014/9/21 13:48
i313,u2740,click,2014/9/17 8:47
i313,u2740,click,2014/9/26 11:38
i313,u2740,click,2014/9/15 20:57
i313,u2723,click,2014/9/12 17:47
i313,u2735,click,2014/9/26 17:34
i39,u2658,click,2014/9/25 16:19
i39,u2810,click,2014/9/11 12:26
i39,u3243,click,2014/9/9 8:47
i39,u2729,click,2014/9/8 15:25
i39,u3149,click,2014/9/16 4:34
i39,u2850,click,2014/9/2 11:38
i39,u2723,click,2014/9/12 22:17
i39,u2723,click,2014/9/9 19:00
i39,u2723,click,2014/9/9 23:48
i39,u2723,click,2014/9/10 12:51
i154,u2729,click,2014/9/7 21:26
i154,u2788,click,2014/9/3 16:45
i154,u3244,click,2014/9/3 15:03
i542,u3245,click,2014/9/18 17:18
i542,u2786,click,2014/9/11 10:34
i542,u2731,click,2014/9/18 20:16
i542,u3246,click,2014/9/20 9:37
i542,u2726,click,2014/9/3 3:21
i542,u2740,click,2014/9/7 14:02
i542,u3010,click,2014/9/13 2:47
i542,u2729,click,2014/9/14 18:16
i542,u3246,click,2014/9/13 16:25
i542,u2730,click,2014/9/6 21:49
i542,u2730,click,2014/9/4 23:37
i542,u2735,click,2014/9/3 14:56
i428,u3247,click,2014/9/29 13:02
i428,u2732,click,2014/9/21 22:28
i428,u2915,click,2014/9/15 15:09
i428,u3217,click,2014/9/16 13:38
i428,u2996,click,2014/9/7 15:11
i428,u2832,click,2014/9/23 18:33
i428,u2723,click,2014/9/25 19:52
i428,u2846,click,2014/9/9 12:28
i428,u2832,click,2014/9/28 9:38
i428,u2723,click,2014/9/26 12:08
i428,u2724,click,2014/9/11 18:10
i428,u2724,click,2014/9/30 9:05
i431,u2897,click,2014/9/25 15:55
i431,u3248,click,2014/9/12 23:20
i431,u2832,click,2014/9/17 11:08
i431,u3249,cart,2014/9/17 16:39
i431,u3250,click,2014/9/10 4:31
i431,u2891,click,2014/9/27 9:02
i431,u2890,click,2014/9/26 11:23
i431,u3134,click,2014/9/2 9:43
i431,u2728,click,2014/9/10 5:51
i431,u2729,click,2014/9/20 10:55
i431,u2735,click,2014/9/20 17:36
i431,u2979,click,2014/9/1 14:38
i406,u39,cart,2014/9/23 22:44
i217,u2735,click,2014/9/6 20:35
i217,u3251,click,2014/9/8 13:59
i217,u3252,click,2014/9/9 21:24
i217,u3224,click,2014/9/18 0:00
i217,u2740,click,2014/9/4 16:06
i217,u3064,click,2014/9/9 23:19
i217,u2729,click,2014/9/16 13:46
i217,u2739,click,2014/9/28 2:46
i217,u2730,click,2014/9/1 0:11
i369,u2735,click,2014/9/20 13:15
i430,u2914,click,2014/9/1 18:16
i430,u2724,click,2014/9/12 14:46
i430,u2730,click,2014/9/13 19:37
i515,u2723,click,2014/9/29 10:56
i515,u2979,click,2014/9/11 15:56
i515,u3116,click,2014/9/14 13:04
i515,u3132,click,2014/9/13 10:49
i515,u2850,click,2014/9/12 8:24
i515,u3253,click,2014/9/27 15:53
i515,u2989,click,2014/9/14 14:05
i515,u2893,click,2014/9/20 10:52
i515,u3189,click,2014/9/26 16:25
i560,u2730,click,2014/9/24 1:19
i560,u3254,click,2014/9/30 1:33
i560,u2740,click,2014/9/3 22:29
i560,u2740,click,2014/9/27 21:20
i560,u2982,click,2014/9/11 15:00
i560,u3085,click,2014/9/30 20:45
i560,u2912,click,2014/9/28 9:27
i560,u2897,click,2014/9/25 15:55
i560,u2850,click,2014/9/27 19:41
i560,u2731,click,2014/9/20 20:26
i560,u3255,click,2014/9/25 10:12
i178,u3022,click,2014/9/27 10:16
i178,u2726,click,2014/9/10 9:40
i178,u2740,click,2014/9/30 14:14
i178,u2730,click,2014/9/8 22:04
i178,u2745,click,2014/9/26 17:25
i178,u2723,click,2014/9/9 14:34
i44,u2991,click,2014/9/20 14:08
i44,u2964,click,2014/9/19 17:36
i44,u3085,click,2014/9/7 22:52
i44,u2735,click,2014/9/18 21:53
i44,u2724,click,2014/9/8 22:26
i44,u3256,click,2014/9/5 9:18
i162,u2729,click,2014/9/11 14:58
i162,u3039,click,2014/9/9 13:00
i162,u2897,click,2014/9/22 13:33
i162,u3257,click,2014/9/25 14:36
i162,u2729,click,2014/9/19 9:33
i162,u42,click,2014/9/2 16:54
i162,u3244,click,2014/9/2 22:31
i162,u2982,click,2014/9/12 16:41
i162,u2735,click,2014/9/19 18:25
i162,u3258,click,2014/9/25 16:15
i162,u2735,click,2014/9/3 22:20
i162,u3258,click,2014/9/25 14:02
i548,u3259,click,2014/9/28 8:01
i548,u2987,click,2014/9/28 23:08
i548,u3249,click,2014/9/13 16:29
i548,u2792,click,2014/9/27 18:29
i548,u2723,click,2014/9/30 10:09
i548,u2723,click,2014/9/19 16:04
i55,u2734,click,2014/9/1 8:19
i55,u2985,click,2014/9/1 8:41
i55,u3260,click,2014/9/23 15:23
i55,u2729,click,2014/9/17 12:17
i55,u2731,click,2014/9/5 12:11
i133,u2784,click,2014/9/4 20:46
i133,u2810,click,2014/9/14 15:47
i133,u2729,click,2014/9/21 14:50
i133,u2730,click,2014/9/9 0:05
i40,u3177,click,2014/9/1 13:16
i40,u2731,click,2014/9/11 10:40
i40,u2724,click,2014/9/21 12:42
i40,u2850,click,2014/9/30 14:39
i40,u2728,click,2014/9/7 9:08
i40,u2740,click,2014/9/1 16:20
i40,u2784,click,2014/9/23 8:04
i40,u2723,click,2014/9/21 21:14
i285,u2985,click,2014/9/11 12:43
i285,u2729,click,2014/9/19 14:27
i285,u2729,click,2014/9/14 15:09
i285,u2724,click,2014/9/11 15:46
i285,u42,click,2014/9/6 9:11
i285,u40,click,2014/9/21 10:33
i285,u2893,click,2014/9/6 10:00
i285,u2937,click,2014/9/15 10:28
i285,u2787,click,2014/9/11 14:30
i285,u2996,click,2014/9/16 10:26
i285,u3111,click,2014/9/18 19:41
i285,u3128,click,2014/9/19 15:29
i382,u3261,click,2014/9/26 14:20
i258,u2730,click,2014/9/13 14:15
i258,u2881,click,2014/9/3 16:43
i258,u2745,click,2014/9/20 21:01
i258,u2731,click,2014/9/5 11:15
i258,u2722,click,2014/9/25 15:16
i258,u2912,click,2014/9/29 8:55
i258,u2723,click,2014/9/18 8:52
i258,u2724,click,2014/9/16 18:30
i258,u2724,click,2014/9/26 8:16
i258,u2724,click,2014/9/12 16:36
i258,u2729,click,2014/9/21 7:59
i222,u2740,click,2014/9/27 20:03
i146,u39,click,2014/9/3 21:01
i56,u3262,click,2014/9/8 16:27
i56,u2735,click,2014/9/11 21:15
i56,u2724,click,2014/9/2 13:46
i56,u3263,click,2014/9/11 14:24
i56,u2745,click,2014/9/14 22:07
i308,u2786,click,2014/9/20 21:48
i308,u2729,click,2014/9/6 19:23
i308,u2730,click,2014/9/4 11:44
i151,u2810,click,2014/9/7 21:29
i151,u2728,click,2014/9/26 19:24
i151,u2890,click,2014/9/5 21:28
i151,u2726,click,2014/9/5 11:45
i151,u2787,click,2014/9/7 15:24
i247,u2850,click,2014/9/29 1:29
i247,u2851,click,2014/9/13 12:57
i247,u2728,click,2014/9/7 20:27
i247,u2740,click,2014/9/8 7:18
i247,u2740,click,2014/9/16 14:23
i247,u2729,click,2014/9/13 20:11
i247,u2735,click,2014/9/15 20:05
i159,u3264,click,2014/9/2 15:23
i159,u3024,click,2014/9/16 9:21
i159,u2735,click,2014/9/29 20:26
i159,u2832,click,2014/9/26 13:23
i159,u2939,click,2014/9/1 13:57
i159,u2722,click,2014/9/4 11:22
i159,u2996,click,2014/9/18 13:29
i159,u3265,click,2014/9/17 15:29
i159,u3247,click,2014/9/4 9:47
i159,u2846,click,2014/9/14 18:23
i159,u2740,click,2014/9/16 11:35
i36,u2734,click,2014/9/2 14:21
i36,u2916,click,2014/9/12 8:49
i36,u3186,click,2014/9/19 11:41
i36,u3111,click,2014/9/23 9:41
i36,u3266,click,2014/9/8 21:00
i36,u2850,click,2014/9/22 21:42
i36,u2842,click,2014/9/1 18:29
i36,u2842,click,2014/9/14 12:55
i36,u2842,click,2014/9/14 10:42
i36,u3211,click,2014/9/17 20:10
i36,u2722,click,2014/9/18 12:34
i36,u2722,click,2014/9/26 8:57
i388,u2729,click,2014/9/26 22:09
i388,u2723,click,2014/9/30 9:23
i358,u2896,click,2014/9/30 10:36
i358,u2863,click,2014/9/27 23:29
i358,u3267,click,2014/9/19 9:45
i358,u2735,click,2014/9/7 20:19
